QuickFLow Export
Version: 1.0.0
Project name: 794b
Date: sex fev 5 12:10:42 2016

--------------------------------------------------------------------------------
Network: A1
Bars: 793
Lines: 792
--------------------------------------------------------------------------------

             Id  Voltage_A_Abs Voltage_A_Phas  Voltage_B_Abs Voltage_B_Phas  Voltage_C_Abs Voltage_C_Phas  Current_A_Abs Current_A_Phas  Current_B_Abs Current_B_Phas  Current_C_Abs Current_C_Phas    Load_A_Real    Load_A_Imag    Load_B_Real    Load_B_Imag    Load_C_Real    Load_C_Imag   Shunt_A_Real   Shunt_A_Imag   Shunt_B_Real   Shunt_B_Imag   Shunt_C_Real   Shunt_C_Imag              
            227    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            228    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            229    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            230    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            231    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            232    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            233    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            234    7558.504881   -4.229617476    7757.912538   -122.3287699    7818.447428    118.2836708   0.2861269837    23.07404342   0.2861269837    23.07404342   0.2861269837    23.07404342        2097.32         893.46        2097.32         893.46        2097.32         893.46              0              0              0              0              0              0              
            235    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            236    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            237    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            238    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            239    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            240    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            241    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            242    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            243    7558.513523   -4.229559816    7757.920959   -122.3287122    7818.455783    118.2837284              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            244    7562.407744   -4.203963173    7761.086835   -122.3073517    7821.502999    118.3044492              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            245    7562.407744   -4.203963173    7761.086835   -122.3073517    7821.502999    118.3044492              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            246    7569.396987   -4.158010693    7766.315988    -122.272066      7826.3233    118.3372298              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            247    7577.872338   -4.102262613    7771.723207   -122.2355618    7831.107291    118.3697784              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            248    7577.286393    -4.10612316    7771.181901   -122.2392195    7830.627994    118.3665149              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            249    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            250    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            251    7576.874785    -4.10896881    7771.009164   -122.2415585    7830.291076    118.3654213              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            252    7576.838605   -4.109073427    7770.745287   -122.2421698    7830.194695    118.3635646     3.03915699    23.07391393     3.03915699    23.07391393     3.03915699    23.07391393       22277.14        9490.02       22277.14        9490.02       22277.14        9490.02              0              0              0              0              0              0              
            253    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            254    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            255    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            256    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            257    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            258    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            259    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            260    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            261    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            262    7576.972492   -4.108191298    7770.875833   -122.2412876     7830.32425    118.3644468              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            263    7577.286393    -4.10612316    7771.181901   -122.2392195    7830.627994    118.3665149              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            264     7577.11131   -4.107276561    7771.039706   -122.2401802    7830.541889    118.3659287              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            265     7577.11131   -4.107276561    7771.039706   -122.2401802    7830.541889    118.3659287    1.394380119    23.07392695    1.161439771    23.07389976   0.7086891984     23.0739045       10220.86        4354.07         8513.4        3626.69        5194.72        2212.94              0              0              0              0              0              0              
            266     7577.11131   -4.107276561    7771.039706   -122.2401802    7830.541889    118.3659287              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            267     7577.11131   -4.107276561    7771.039706   -122.2401802    7830.541889    118.3659287              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            268    7585.563684   -4.051589205     7777.04878   -122.1995748    7835.804836    118.4017648              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            269    7594.085481   -3.988773942    7782.967665   -122.1548204    7840.770947    118.4395243              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            270    7594.085481   -3.988773942    7782.967665   -122.1548204    7840.770947    118.4395243              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            271    7593.818475     -3.9908851     7783.17482   -122.1552432    7840.741667    118.4403881              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            272    7593.720402   -3.991184577    7782.764751   -122.1561937    7840.655993    118.4387405     3.39254111    23.07391105    1.932543658      23.073922    1.102969344    23.07389025       24867.46       10593.49       14165.62        6034.53        8084.81        3444.11              0              0              0              0              0              0              
            273    7594.085481   -3.988773942    7782.967665   -122.1548204    7840.770947    118.4395243              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            274    7593.453828   -3.993629498    7782.755686   -122.1564907    7840.610569    118.4382512              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            275    7593.453828   -3.993629498    7782.755686   -122.1564907    7840.610569    118.4382512              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            276    7593.317275   -3.994709601    7782.814774   -122.1566112    7840.600987    118.4385338              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            277    7593.267094   -3.994862545    7782.697813   -122.1568824    7840.572966    118.4379948   0.9388544071    23.07390705    0.298235981     23.0740028   0.1952215842    23.07408998        6881.84        2931.65        2186.08         931.27        1430.98          609.6              0              0              0              0              0              0              
            278    7593.342598   -3.994508678     7782.84079   -122.1566645    7840.605574    118.4383988              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            279     7593.30176   -3.994633359    7782.672312   -122.1570548    7840.590936    118.4381174    1.382257115    23.07389927   0.7767588161    23.07397544    0.184273305    23.07396939          10132        4316.21        5693.67         2425.5        1350.73         575.41              0              0              0              0              0              0              
            280    7593.198248   -3.995594337    7782.689437   -122.1570127    7840.529631    118.4376087              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            281    7593.198248   -3.995594337    7782.689437   -122.1570127    7840.529631    118.4376087              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            282    7593.198248   -3.995594337    7782.689437   -122.1570127    7840.529631    118.4376087              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            283    7592.753329   -3.999115443    7782.850505    -122.157341    7840.480482     118.439057              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            284    7592.589711   -3.999612657    7782.531695   -122.1580805    7840.336912    118.4362945    3.532713605     23.0739106   0.9386469191    23.07388954    1.155288778    23.07394696       25894.93       11031.19        6880.32           2931        8468.31        3607.49              0              0              0              0              0              0              
            285    7592.566778   -4.010325173     7785.11477   -122.1527596    7840.476996    118.4504436              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            286    7592.566778   -4.010325173     7785.11477   -122.1527596    7840.476996    118.4504436              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            287    7587.236767   -4.041301736    7780.354274    -122.175399    7838.754597    118.4235249              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            288    7587.236767   -4.041301736    7780.354274    -122.175399    7838.754597    118.4235249              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            289    7586.821811    -4.04458928    7780.486681   -122.1756693    7838.737811    118.4240205              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            290    7586.668993   -4.045046029    7780.224561   -122.1762763     7838.68866    118.4230756    4.387234676    23.07392375     1.02788384      23.073894   0.5264268355    23.07389172        32158.6       13699.51        7534.43        3209.65        3858.73        1643.81              0              0              0              0              0              0              
            291    7587.236767   -4.041301736    7780.354274    -122.175399    7838.754597    118.4235249              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            292    7581.276016   -4.111177616    7784.732258   -122.1780483    7837.343033    118.4459696              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            293     7577.70424    -4.11431614    7776.550188   -122.2053316    7835.828218    118.4003197              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            294     7577.70424    -4.11431614    7776.550188   -122.2053316    7835.828218    118.4003197    4.299731498    23.07391656    1.260801114    23.07393783   0.6106774369    23.07390122        31517.2       13426.27        9241.72        3936.96        4476.29        1906.89              0              0              0              0              0              0              
            295     7569.69271   -4.175650918    7773.271211   -122.2311297    7833.246709    118.3798502              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            296     7569.69271   -4.175650918    7773.271211   -122.2311297    7833.246709    118.3798502              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            297    7568.955366   -4.181538153    7773.528429   -122.2316526    7833.192329    118.3814492              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            298    7568.681058   -4.182308057    7773.019345    -122.232832    7833.034064    118.3784019    3.848671323    23.07392265   0.9840590751    23.07394447   0.8372329362    23.07392002       28210.91        12017.8        7213.19        3072.81        6136.95        2614.33              0              0              0              0              0              0              
            299    7569.288388   -4.178870416    7773.434595   -122.2314635    7833.221506    118.3805955              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            300    7569.288388   -4.178870416    7773.434595   -122.2314635    7833.221506    118.3805955              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            301     7566.00359   -4.199911994    7772.205495   -122.2383317    7832.586974    118.3753569              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            302     7566.00359   -4.199911994    7772.205495   -122.2383317    7832.586974    118.3753569              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            303    7564.133875   -4.212209582    7771.455189   -122.2434027     7832.26936    118.3731933              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            304    7564.133875   -4.212209582    7771.455189   -122.2434027     7832.26936    118.3731933    3.490392021    23.07391651     1.48986642    23.07390564    0.582430801    23.07393369       25584.71       10899.04       10920.78        4652.23        4269.24        1818.69              0              0              0              0              0              0              
            305    7562.403769   -4.223584347    7770.779251   -122.2479699    7831.964153    118.3711148              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            306    7562.403769   -4.223584347    7770.779251   -122.2479699    7831.964153    118.3711148              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            307    7562.129887   -4.225777073     7770.92934   -122.2482747    7831.947167    118.3716138              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            308    7562.027657   -4.226057556    7770.632305   -122.2489629    7831.897802    118.3706629    4.657918015    23.07392117     1.87003503    23.07391549   0.8510407347    23.07395669       34142.72       14544.74       13707.43        5839.34        6238.16        2657.45              0              0              0              0              0              0              
            309    7562.403769   -4.223584347    7770.779251   -122.2479699    7831.964153    118.3711148              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            310    7562.403769   -4.223584347    7770.779251   -122.2479699    7831.964153    118.3711148              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            311    7565.849566    -4.20114372    7772.244758   -122.2384115    7832.577048    118.3756484              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            312    7565.792155   -4.201303162    7772.167055   -122.2385916    7832.548205    118.3750928    3.959186294    23.07391811   0.7394314639    23.07395483   0.7515607331    23.07390581       29020.99       12362.89        5420.06        2308.94        5508.97        2346.81              0              0              0              0              0              0              
            313    7563.540057   -4.216108933    7771.566311   -122.2426507    7832.138269    118.3723013              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            314    7563.540057   -4.216108933    7771.566311   -122.2426507    7832.138269    118.3723013              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            315    7563.471373   -4.216658665    7771.675727   -122.2428729    7832.114948    118.3729862              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            316    7563.445745   -4.216729284    7771.459189   -122.2433747    7832.047193    118.3716809   0.2574912463    23.07398094   0.3005101161    23.07397155   0.2574912463    23.07398094        1887.42         804.04        2202.75         938.37        1887.42         804.04              0              0              0              0              0              0              
            317    7563.540057   -4.216108933    7771.566311   -122.2426507    7832.138269    118.3723013              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            318    7562.391556   -4.225300307    7771.962168    -122.243455    7832.069712    118.3743163              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            319    7562.067302   -4.230027072     7772.13497   -122.2434427    7832.010099    118.3750737              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            320    7561.206643   -4.232415238    7770.992863   -122.2467704    7831.741856    118.3694311              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            321    7561.206643   -4.232415238    7770.992863   -122.2467704    7831.741856    118.3694311              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            322    7557.417158   -4.257309013    7770.108048   -122.2527488    7831.197597    118.3657246              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            323    7557.215526   -4.260251873    7770.216935   -122.2527412    7831.168096    118.3660995              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            324    7555.325009   -4.271652518    7769.587233   -122.2564216    7830.914774    118.3637143              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            325    7555.325009   -4.271652518    7769.587233   -122.2564216    7830.914774    118.3637143              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            326    7555.323416   -4.271663009    7769.585684   -122.2564321    7830.913237    118.3637038              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            327    7555.323416   -4.271663009    7769.585684   -122.2564321    7830.913237    118.3637038              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            328    7555.322352   -4.271671548    7769.587137    -122.256435    7830.912875    118.3637145              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            329    7555.321953   -4.271672631    7769.584262   -122.2564417    7830.911826    118.3636942  0.01114456198    23.07404019  0.01114456198    23.07404019  0.01114456198    23.07404019          81.69           34.8          81.69           34.8          81.69           34.8              0              0              0              0              0              0              
            330    7555.323416   -4.271663009    7769.585684   -122.2564321    7830.913237    118.3637038              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            331    7555.323416   -4.271663009    7769.585684   -122.2564321    7830.913237    118.3637038              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            332    7555.325009   -4.271652518    7769.587233   -122.2564216    7830.914774    118.3637143              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            333     7554.69374   -4.276721709    7769.807213   -122.2568678    7830.884909    118.3645908              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            334    7554.457203    -4.27735361    7769.371889   -122.2578767     7830.79825    118.3629207              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            335    7554.457203    -4.27735361    7769.371889   -122.2578767     7830.79825    118.3629207    4.040610007    23.07391357   0.7686987321    23.07395861   0.5089097856    23.07386703       29617.83       12617.14        5634.59        2400.33        3730.33        1589.11              0              0              0              0              0              0              
            336    7553.110723   -4.286196173    7768.981299   -122.2605154    7830.606034    118.3616118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            337    7553.110723   -4.286196173    7768.981299   -122.2605154    7830.606034    118.3616118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            338    7553.110723   -4.286196173    7768.981299   -122.2605154    7830.606034    118.3616118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            339    7552.875921    -4.28808391    7769.034592   -122.2606234    7830.594165    118.3619598              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            340    7552.787817   -4.288317597    7768.929137   -122.2608679    7830.559777    118.3612967    2.624251751    23.07390217   0.4360483139    23.07396664   0.3897645074    23.07387319       19235.87        8194.44        3196.25         1361.6        2856.99        1217.07              0              0              0              0              0              0              
            341     7552.59492   -4.289583251    7768.781404   -122.2618657    7830.532596    118.3611118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
            342     7552.59492   -4.289583251    7768.781404   -122.2618657    7830.532596    118.3611118              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              0              
